mean_fit_time,std_fit_time,mean_score_time,std_score_time,learning_rate,max_depth,max_features,n_estimators,subsample,params,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
3.0670648574829102,0.10789349446487839,0.015848875045776367,0.0017581383512083606,0.01,5,sqrt,100,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.797196261682243,0.7957943925233645,0.7995327102803739,0.7953271028037383,0.797196261682243,0.7970093457943925,0.0014658305739587206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.03982300884955752,0.026726057906458798,0.05714285714285715,0.017937219730941707,0.03555555555555556,0.03543693983707415,0.013209982475071833
2.1105078220367433,0.056709895167104195,0.020674848556518556,0.0021131413928924996,0.01,5,sqrt,125,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 125, 'clf__subsample': 0.5}",0.794392523364486,0.7962616822429907,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.793644859813084,0.0014953271028037562,742,0.8079439252336449,0.8074766355140187,0.8102803738317756,0.8074766355140187,0.8098130841121496,0.8085981308411215,0.0012041213763294345,0.0,0.018018018018018018,0.0,0.017699115044247787,0.0,0.007143426612453161,0.008749456300932306,888,0.13473684210526315,0.13080168776371306,0.1506276150627615,0.1271186440677966,0.14675052410901468,0.13800706262170978,0.009131219966389607
2.920206880569458,0.07705734537840907,0.017305660247802734,0.0015709792547786807,0.01,5,sqrt,125,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 125, 'clf__subsample': 0.75}",0.794392523364486,0.7962616822429907,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.793644859813084,0.0014953271028037562,742,0.8149532710280374,0.8098130841121496,0.8116822429906542,0.8107476635514018,0.8126168224299065,0.8119626168224299,0.0017633609592629107,0.0,0.018018018018018018,0.0,0.0,0.0,0.0036036036036036037,0.007207207207207207,893,0.19183673469387758,0.1503131524008351,0.1621621621621622,0.1544885177453027,0.16977225672877846,0.16571456474619123,0.014660694558022982
3.8419731140136717,0.05505792708510067,0.01931033134460449,0.0023202579037906114,0.01,5,sqrt,125,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 125, 'clf__subsample': 1.0}",0.7962616822429907,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.793644859813084,0.0014953271028037562,742,0.8308411214953271,0.8177570093457944,0.819158878504673,0.8210280373831775,0.8177570093457944,0.8213084112149532,0.004915212632637247,0.018018018018018018,0.0,0.0,0.0,0.0,0.0036036036036036037,0.007207207207207207,893,0.30916030534351147,0.21370967741935484,0.22132796780684105,0.23552894211576847,0.21052631578947367,0.2380506416949899,0.03658595936520977
2.413492298126221,0.05031240997214228,0.017859649658203126,0.0030274294041778053,0.01,5,sqrt,150,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 150, 'clf__subsample': 0.5}",0.7925233644859813,0.7962616822429907,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.0014953271028037562,762,0.8261682242990654,0.8271028037383178,0.8299065420560747,0.8285046728971963,0.8322429906542056,0.828785046728972,0.0021434289609681494,0.017699115044247787,0.018018018018018018,0.0,0.017699115044247787,0.0,0.010683249621302718,0.008723614017611453,883,0.27626459143968873,0.28294573643410853,0.3,0.2901353965183752,0.3161904761904762,0.2931072401165297,0.013972177728385545
3.546609878540039,0.06622763778551927,0.016771793365478516,0.00038473912756324804,0.01,5,sqrt,150,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 150, 'clf__subsample': 0.75}",0.7925233644859813,0.7981308411214953,0.7906542056074767,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.0025354504609814165,762,0.8434579439252337,0.8378504672897197,0.8383177570093457,0.8355140186915888,0.8364485981308412,0.8383177570093459,0.002756613309112632,0.017699115044247787,0.03571428571428572,0.0,0.0,0.0,0.010682680151706701,0.014270042756157458,884,0.3920145190562614,0.35621521335807055,0.35687732342007433,0.33834586466165417,0.3445692883895132,0.3576044417771147,0.018586662376084157
4.793782711029053,0.19570324481094117,0.017434120178222656,0.002605859327461755,0.01,5,sqrt,150,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 150, 'clf__subsample': 1.0}",0.794392523364486,0.8,0.7925233644859813,0.7906542056074767,0.7925233644859813,0.794018691588785,0.0032158225297355767,709,0.8588785046728972,0.8504672897196262,0.8532710280373832,0.8485981308411215,0.8518691588785047,0.8526168224299064,0.0034918769518260586,0.01785714285714286,0.053097345132743355,0.0,0.0,0.0,0.014190897597977242,0.020646054044222064,877,0.4828767123287671,0.4346289752650176,0.44912280701754387,0.42142857142857143,0.4409171075837743,0.4457948347247348,0.020631647887533924
2.818937969207764,0.12755302752163214,0.018094491958618165,0.0030676673292543786,0.01,5,sqrt,175,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 175, 'clf__subsample': 0.5}",0.7925233644859813,0.7981308411214953,0.7925233644859813,0.7962616822429907,0.788785046728972,0.7936448598130841,0.0032589898643294816,723,0.8551401869158879,0.8453271028037384,0.8593457943925233,0.8518691588785047,0.8514018691588785,0.8526168224299064,0.0046221543995806375,0.034782608695652174,0.03571428571428572,0.034782608695652174,0.052173913043478265,0.0,0.03149068322981367,0.017081987532470817,847,0.4618055555555555,0.40360360360360364,0.483704974271012,0.4409171075837743,0.43816254416961137,0.4456387570367114,0.02666662380359909
4.030091094970703,0.14685400938189025,0.019642114639282227,0.001974085304365423,0.01,5,sqrt,175,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 175, 'clf__subsample': 0.75}",0.7906542056074767,0.8,0.7906542056074767,0.7906542056074767,0.7925233644859813,0.7928971962616822,0.003624433538255202,861,0.8757009345794392,0.8621495327102804,0.8705607476635514,0.8649532710280374,0.8640186915887851,0.8674766355140188,0.004977019422689449,0.017543859649122806,0.06956521739130435,0.0,0.0,0.017699115044247787,0.020961638416934988,0.025547656369324552,864,0.5709677419354838,0.5008460236886634,0.5436573311367381,0.5142857142857142,0.5092748735244519,0.5278063369142103,0.025950883461264982
5.566877985000611,0.24493513796541458,0.01938471794128418,0.0021095635853398418,0.01,5,sqrt,175,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 175, 'clf__subsample': 1.0}",0.794392523364486,0.8037383177570093,0.7925233644859813,0.7925233644859813,0.7962616822429907,0.7958878504672896,0.004162814476882268,606,0.883177570093458,0.8757009345794392,0.8827102803738318,0.8742990654205608,0.8714953271028038,0.8774766355140187,0.004667286351096749,0.03508771929824561,0.10256410256410256,0.017699115044247787,0.017699115044247787,0.035398230088495575,0.04168965640786786,0.03143233355447523,839,0.6069182389937108,0.5709677419354838,0.6034755134281201,0.5626016260162602,0.548440065681445,0.578480637211004,0.02299766754271854
3.22048282623291,0.16729721445665185,0.02146487236022949,0.0016721111865385494,0.01,5,sqrt,200,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 200, 'clf__subsample': 0.5}",0.794392523364486,0.7962616822429907,0.7925233644859813,0.8,0.794392523364486,0.7955140186915888,0.002535450460981439,610,0.875233644859813,0.8677570093457944,0.8757009345794392,0.8672897196261682,0.8691588785046729,0.8710280373831776,0.003679442931781211,0.05172413793103448,0.035398230088495575,0.034782608695652174,0.08547008547008547,0.05172413793103448,0.051819840023260434,0.018397249036595044,824,0.568659127625202,0.5306799336650083,0.56957928802589,0.5266666666666666,0.5364238410596026,0.5464017714084738,0.018808491792580352
4.698048639297485,0.2062796733842373,0.01897850036621094,0.003069780239457838,0.01,5,sqrt,200,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 200, 'clf__subsample': 0.75}",0.7831775700934579,0.8037383177570093,0.794392523364486,0.794392523364486,0.794392523364486,0.7940186915887851,0.006517979728658959,700,0.891588785046729,0.8859813084112149,0.8929906542056075,0.888785046728972,0.8850467289719626,0.8888785046728973,0.0030770238566643973,0.01694915254237288,0.10256410256410256,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.04495528260024245,0.029648696008436854,836,0.6452599388379205,0.6199376947040498,0.6503816793893129,0.631578947368421,0.6144200626959248,0.6323156645991258,0.013913623427760738
6.168921947479248,0.09211247892173861,0.021373462677001954,0.0018482580601924437,0.01,5,sqrt,200,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.794392523364486,0.805607476635514,0.7906542056074767,0.8,0.8,0.7981308411214953,0.005152915421342137,466,0.9,0.8981308411214953,0.905607476635514,0.8957943925233645,0.8985981308411215,0.8996261682242992,0.0032830220692056616,0.05172413793103448,0.11864406779661017,0.017543859649122806,0.08547008547008547,0.06956521739130435,0.06858947364763145,0.03370894179321246,806,0.681547619047619,0.6736526946107785,0.7038123167155426,0.6626323751891074,0.6746626686656672,0.6792615348457429,0.013690176632943956
4.044757843017578,0.11422839166168056,0.021032190322875975,0.002797588850138163,0.01,5,sqrt,250,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 250, 'clf__subsample': 0.5}",0.794392523364486,0.805607476635514,0.7925233644859813,0.8,0.805607476635514,0.7996261682242991,0.005468687416197323,380,0.902803738317757,0.9014018691588785,0.9074766355140187,0.8943925233644859,0.897196261682243,0.9006542056074766,0.004536321906359486,0.09836065573770492,0.11864406779661017,0.08264462809917356,0.10084033613445378,0.16129032258064516,0.11235600206971752,0.027001309296236006,760,0.6932153392330384,0.6874074074074074,0.7113702623906706,0.6565349544072948,0.6686746987951807,0.6834405324467183,0.01914833012283903
5.985577249526978,0.14742534878571606,0.019984912872314454,0.0021428603371967786,0.01,5,sqrt,250,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 250, 'clf__subsample': 0.75}",0.7869158878504673,0.8074766355140187,0.788785046728972,0.7981308411214953,0.8037383177570093,0.7970093457943925,0.008069918932681459,530,0.9158878504672897,0.9163551401869159,0.9186915887850468,0.9126168224299065,0.9060747663551402,0.91392523364486,0.0043775844593010845,0.06557377049180327,0.13445378151260504,0.08130081300813008,0.06896551724137931,0.1176470588235294,0.0935881882154894,0.027535028913159197,779,0.7450424929178471,0.7468175388967468,0.7549295774647886,0.7317073170731707,0.705710102489019,0.7368414057683145,0.017259663545669938
7.537920665740967,0.1662648868811272,0.018875646591186523,0.000581164766131894,0.01,5,sqrt,250,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__n_estimators': 250, 'clf__subsample': 1.0}",0.7925233644859813,0.811214953271028,0.7925233644859813,0.805607476635514,0.8,0.8003738317757009,0.007325576800846894,349,0.927570093457944,0.927570093457944,0.9313084112149532,0.922429906542056,0.9210280373831776,0.925981308411215,0.00375696284901714,0.08264462809917356,0.1652892561983471,0.06722689075630252,0.13333333333333333,0.11570247933884296,0.1128393175451999,0.035132353156639665,759,0.7879616963064295,0.7879616963064295,0.8005427408412483,0.7688022284122563,0.7636363636363637,0.7817809451005455,0.013609417869542662
0.6767631053924561,0.03969896472882558,0.015967178344726562,0.002039624385313496,0.01,8,log2,50,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 50, 'clf__subsample': 0.5}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.7929906542056074,0.7929906542056074,0.7934579439252336,0.7934579439252336,0.7934579439252336,0.7932710280373831,0.000228924275026468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8258613586425781,0.042492862194913425,0.016667747497558595,0.0024145364826093497,0.01,8,log2,50,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 50, 'clf__subsample': 0.75}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.7929906542056074,0.7929906542056074,0.7934579439252336,0.7934579439252336,0.7934579439252336,0.7932710280373831,0.000228924275026468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0356194972991943,0.09063449047511354,0.014592885971069336,0.0007930327935359193,0.01,8,log2,50,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 50, 'clf__subsample': 1.0}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.7929906542056074,0.7929906542056074,0.7934579439252336,0.7934579439252336,0.7934579439252336,0.7932710280373831,0.000228924275026468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9215442180633545,0.03091943584409376,0.01882801055908203,0.002804618495317457,0.01,8,log2,75,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 75, 'clf__subsample': 0.5}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.7957943925233645,0.797196261682243,0.794392523364486,0.7962616822429907,0.7953271028037383,0.7957943925233645,0.0009345794392523477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.026726057906458798,0.03982300884955752,0.00900900900900901,0.026785714285714288,0.017937219730941707,0.024056201956336266,0.010266747557308987
1.2144340991973877,0.015227202674070643,0.016548013687133788,0.0005828806320810257,0.01,8,log2,75,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 75, 'clf__subsample': 0.75}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.7981308411214953,0.7990654205607477,0.7995327102803739,0.7990654205607477,0.8074766355140187,0.8006542056074768,0.003441486474677001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.04845814977973568,0.05701754385964913,0.05714285714285715,0.052863436123348026,0.1271186440677966,0.06852012619467732,0.029472539049227583
1.4424285411834716,0.02670353841116768,0.01759614944458008,0.0019111982216762282,0.01,8,log2,75,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 75, 'clf__subsample': 1.0}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.8177570093457944,0.8205607476635514,0.8252336448598131,0.8135514018691589,0.8233644859813084,0.8200934579439252,0.004137559555360498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.21370967741935484,0.23505976095617528,0.2666666666666667,0.17731958762886596,0.2529644268774704,0.22914402390970667,0.03141447917514219
1.2530306339263917,0.05431414930142452,0.017639923095703124,0.0017617181494372581,0.01,8,log2,100,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 100, 'clf__subsample': 0.5}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.8322429906542056,0.8247663551401869,0.8345794392523365,0.8308411214953271,0.8252336448598131,0.8295327102803739,0.003891712675449904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.3187855787476281,0.26614481409001955,0.3320754716981132,0.3065134099616858,0.2666666666666667,0.29803718823282266,0.027063554595848572
1.6412114143371581,0.06268241712084636,0.01880345344543457,0.0019447932109054415,0.01,8,log2,100,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 100, 'clf__subsample': 0.75}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.8761682242990654,0.8761682242990654,0.8686915887850467,0.861214953271028,0.8705607476635514,0.8705607476635514,0.005544821298763096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.573268921095008,0.573268921095008,0.5339966832504146,0.4940374787052811,0.5436573311367381,0.54364586705649,0.029356940356552293
1.968379545211792,0.09012454039195116,0.016646099090576173,0.0006186586692017844,0.01,8,log2,100,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.9154205607476635,0.9242990654205607,0.9172897196261682,0.9205607476635514,0.922429906542056,0.9199999999999999,0.0032563086710624876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.7432624113475177,0.7762430939226519,0.7496463932107496,0.761904761904762,0.7688022284122563,0.7599717777595874,0.012101946191314054
1.4466829299926758,0.04189555936828154,0.018557977676391602,0.0011457391441574872,0.01,8,log2,125,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 125, 'clf__subsample': 0.5}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.794392523364486,0.7936448598130841,0.000915697100105872,723,0.8808411214953271,0.8836448598130842,0.8859813084112149,0.8766355140186916,0.8761682242990654,0.8806542056074764,0.0038374701247939984,0.0,0.0,0.0,0.0,0.01785714285714286,0.0035714285714285718,0.007142857142857143,906,0.595879556259905,0.609105180533752,0.61875,0.5741935483870968,0.5718901453957997,0.5939636861153106,0.01857630917762424
2.0039466857910155,0.132537107791674,0.018687009811401367,0.0026832747863937286,0.01,8,log2,125,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 125, 'clf__subsample': 0.75}",0.794392523364486,0.794392523364486,0.7906542056074767,0.7906542056074767,0.7925233644859813,0.7925233644859814,0.001671826525233458,888,0.9317757009345794,0.9364485981308411,0.935981308411215,0.930373831775701,0.9317757009345794,0.9332710280373833,0.0024620448359475716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.8027027027027027,0.8186666666666667,0.8165997322623828,0.7972789115646259,0.8021680216802168,0.8074832069753191,0.00852540749323029
2.534129810333252,0.14523690488491856,0.017392873764038086,0.0003958579918252041,0.01,8,log2,125,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 125, 'clf__subsample': 1.0}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,762,0.9551401869158879,0.9626168224299065,0.9593457943925233,0.9630841121495327,0.9607476635514018,0.9601869158878504,0.0028562068766235698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.8784810126582278,0.9007444168734492,0.8908406524466751,0.901863354037267,0.895,0.8933858872031237,0.008452860676937976
1.8247307777404784,0.11354970800794568,0.019271230697631835,0.0013996151738648007,0.01,8,log2,150,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 150, 'clf__subsample': 0.5}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.794392523364486,0.7936448598130841,0.000915697100105872,723,0.9172897196261682,0.9205607476635514,0.9205607476635514,0.9168224299065421,0.9177570093457944,0.9185981308411216,0.0016294949321647573,0.0,0.0,0.0,0.0,0.01785714285714286,0.0035714285714285718,0.007142857142857143,906,0.7503526093088857,0.7625698324022347,0.761904761904762,0.7478753541076487,0.751412429378531,0.7548229974204125,0.00616524017836699
2.3835087776184083,0.09371495277640837,0.01944899559020996,0.000766474239181494,0.01,8,log2,150,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 150, 'clf__subsample': 0.75}",0.794392523364486,0.794392523364486,0.7906542056074767,0.7906542056074767,0.7925233644859813,0.7925233644859814,0.001671826525233458,888,0.9546728971962617,0.9579439252336449,0.9607476635514018,0.9565420560747664,0.9574766355140187,0.9574766355140187,0.0019825423771585313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,0.8770595690747783,0.8869346733668343,0.895,0.8824273072060683,0.8852459016393442,0.8853334902574049,0.005880757457739856
2.863145923614502,0.09972092125586585,0.020165061950683592,0.0014544603714872644,0.01,8,log2,150,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 150, 'clf__subsample': 1.0}",0.794392523364486,0.7962616822429907,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.793644859813084,0.0014953271028037562,742,0.9719626168224299,0.9808411214953271,0.9757009345794393,0.9799065420560747,0.9724299065420561,0.9761682242990656,0.003679442931781214,0.0,0.018018018018018018,0.0,0.0,0.0,0.0036036036036036037,0.007207207207207207,893,0.927360774818402,0.9514792899408284,0.9375,0.9488703923900119,0.9284848484848485,0.938739061126818,0.010011062402132145
2.0725840091705323,0.13178041957717718,0.023572683334350586,0.0007488300893676777,0.01,8,log2,175,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 175, 'clf__subsample': 0.5}",0.7925233644859813,0.7981308411214953,0.7925233644859813,0.7906542056074767,0.794392523364486,0.7936448598130841,0.0025354504609814126,723,0.9411214953271028,0.944392523364486,0.9429906542056075,0.9378504672897197,0.9397196261682244,0.9412149532710281,0.002315796578198835,0.0,0.03571428571428572,0.0,0.0,0.01785714285714286,0.010714285714285714,0.014285714285714285,880,0.8342105263157895,0.8448500651890483,0.8398950131233596,0.8229027962716378,0.8291390728476821,0.8341994947495035,0.007734299816458367
2.8294254302978517,0.07218320983384369,0.019755029678344728,0.0005337468290320176,0.01,8,log2,175,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 175, 'clf__subsample': 0.75}",0.794392523364486,0.7981308411214953,0.7906542056074767,0.7906542056074767,0.7925233644859813,0.7932710280373833,0.0027975008499244343,753,0.9705607476635514,0.9710280373831776,0.9724299065420561,0.9728971962616823,0.9705607476635514,0.9714953271028037,0.0009801951852057608,0.0,0.03571428571428572,0.0,0.0,0.0,0.0071428571428571435,0.014285714285714285,889,0.9234507897934386,0.9247572815533981,0.9284848484848485,0.9297820823244553,0.9232643118148598,0.9259478627942,0.0026829774103240005
3.2937224388122557,0.0644554668737947,0.022249603271484376,0.002318798357963994,0.01,8,log2,175,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 175, 'clf__subsample': 1.0}",0.788785046728972,0.7962616822429907,0.7906542056074767,0.7906542056074767,0.7925233644859813,0.7917757009345795,0.002535450460981393,924,0.9813084112149533,0.9869158878504672,0.9841121495327103,0.9864485981308411,0.9836448598130841,0.9844859813084111,0.0020347234632782235,0.0,0.018018018018018018,0.0,0.0,0.0,0.0036036036036036037,0.007207207207207207,893,0.9527186761229315,0.9673659673659674,0.9600000000000001,0.9660818713450292,0.9587750294464076,0.960988308856067,0.0053081275903847005
2.2533326625823973,0.06799026487233496,0.02033553123474121,0.0006305844942089826,0.01,8,log2,200,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 200, 'clf__subsample': 0.5}",0.7906542056074767,0.7981308411214953,0.7869158878504673,0.7925233644859813,0.7925233644859813,0.7921495327102803,0.003624433538255202,908,0.9518691588785047,0.9551401869158879,0.9560747663551402,0.9546728971962617,0.9551401869158879,0.9545794392523366,0.001429631639325097,0.0,0.03571428571428572,0.0,0.017699115044247787,0.017699115044247787,0.01422250316055626,0.013346382056726128,876,0.8684546615581098,0.8784810126582278,0.8810126582278481,0.8767471410419314,0.8781725888324874,0.8765736124637209,0.004285965566848933
3.2938570976257324,0.07473789889583116,0.021412754058837892,0.0016867611752894233,0.01,8,log2,200,0.75,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 200, 'clf__subsample': 0.75}",0.794392523364486,0.7981308411214953,0.788785046728972,0.7906542056074767,0.7925233644859813,0.7928971962616822,0.003215822529735556,861,0.9757009345794393,0.9803738317757009,0.9789719626168224,0.9813084112149533,0.9808411214953271,0.9794392523364486,0.002026119942867161,0.01785714285714286,0.03571428571428572,0.0,0.0,0.0,0.010714285714285714,0.014285714285714289,880,0.9376498800959232,0.9502369668246444,0.9463647199046484,0.9526066350710901,0.9513641755634639,0.9476444754919541,0.0054168241454652655
3.8056992053985597,0.12854163138477906,0.02165822982788086,0.0009671849645480009,0.01,8,log2,200,1.0,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.7869158878504673,0.7962616822429907,0.788785046728972,0.7906542056074767,0.7925233644859813,0.7910280373831776,0.0032158225297355533,953,0.9855140186915888,0.9892523364485981,0.9873831775700934,0.9901869158878505,0.9869158878504672,0.9878504672897197,0.0016718265252334769,0.0,0.018018018018018018,0.0,0.0,0.0,0.0036036036036036037,0.007207207207207207,893,0.9637426900584796,0.9733487833140207,0.9684947491248541,0.9756662804171494,0.9672897196261683,0.9697084445081344,0.004281620908768204
2.8606754302978517,0.06841120865645943,0.023808002471923828,0.001545187945422844,0.01,8,log2,250,0.5,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__max_features': 'log2', 'clf__n_estimators': 250, 'clf__subsample': 0.5}",0.788785046728972,0.7962616822429907,0.7906542056074767,0.7962616822429907,0.7906542056074767,0.7925233644859814,0.0031277010337722295,888,0.9691588785046729,0.9714953271028037,0.9738317757009346,0.9700934579439252,0.9724299065420561,0.9714018691588786,0.0016560789856700528,0.017391304347826087,0.035398230088495575,0.05084745762711865,0.052173913043478265,0.017543859649122806,0.03467095295120828,0.015234732871898186,845,0.9195121951219513,0.9260606060606061,0.9323671497584541,0.921951219512195,0.9284848484848485,0.925675203787611,0.0045754893467250144
