mean_fit_time,std_fit_time,mean_score_time,std_score_time,C,gamma,kernel,params,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
2.423920726776123,0.0169090059121525,0.6506607055664062,0.008843986591060038,0.03125,3.0517578125e-05,rbf,"{'clf__C': 0.03125, 'clf__gamma': 3.0517578125e-05, 'clf__kernel': 'rbf'}",0.7820895522388059,0.7820895522388059,0.2208955223880597,0.2208955223880597,0.218562874251497,0.4449066047010456,0.2753100414196303,349,0.7804331590739357,0.7804331590739357,0.21882001493651979,0.21882001493651979,0.21940298507462686,0.4435818666191076,0.27503801094797126,0.0,0.0,0.36185819070904646,0.36185819070904646,0.35872235872235875,0.21648774802809032,0.1767652147807437,210,0.0,0.0,0.3590686274509804,0.3590686274509804,0.3598531211750306,0.21559807521539825,0.1760353243389238
2.4640127658843993,0.02060972221689292,0.6590385913848877,0.014485717356403634,0.03125,6.103515625e-05,rbf,"{'clf__C': 0.03125, 'clf__gamma': 6.103515625e-05, 'clf__kernel': 'rbf'}",0.7820895522388059,0.7820895522388059,0.2208955223880597,0.2208955223880597,0.218562874251497,0.4449066047010456,0.2753100414196303,349,0.7804331590739357,0.7804331590739357,0.21882001493651979,0.21882001493651979,0.21940298507462686,0.4435818666191076,0.27503801094797126,0.0,0.0,0.36185819070904646,0.36185819070904646,0.35872235872235875,0.21648774802809032,0.1767652147807437,210,0.0,0.0,0.3590686274509804,0.3590686274509804,0.3598531211750306,0.21559807521539825,0.1760353243389238
2.4789726734161377,0.019902776420162294,0.6560466766357422,0.0072024516293385694,0.03125,0.0001220703125,rbf,"{'clf__C': 0.03125, 'clf__gamma': 0.0001220703125, 'clf__kernel': 'rbf'}",0.7820895522388059,0.7820895522388059,0.2208955223880597,0.2208955223880597,0.218562874251497,0.4449066047010456,0.2753100414196303,349,0.7804331590739357,0.7804331590739357,0.21882001493651979,0.21882001493651979,0.21940298507462686,0.4435818666191076,0.27503801094797126,0.0,0.0,0.36185819070904646,0.36185819070904646,0.35872235872235875,0.21648774802809032,0.1767652147807437,210,0.0,0.0,0.3590686274509804,0.3590686274509804,0.3598531211750306,0.21559807521539825,0.1760353243389238
2.6158072471618654,0.06522736068859891,0.6670173168182373,0.014208399419572837,0.03125,0.000244140625,rbf,"{'clf__C': 0.03125, 'clf__gamma': 0.000244140625, 'clf__kernel': 'rbf'}",0.7820895522388059,0.7820895522388059,0.2208955223880597,0.2208955223880597,0.218562874251497,0.4449066047010456,0.2753100414196303,349,0.7804331590739357,0.7804331590739357,0.21882001493651979,0.21882001493651979,0.21940298507462686,0.4435818666191076,0.27503801094797126,0.0,0.0,0.36185819070904646,0.36185819070904646,0.35872235872235875,0.21648774802809032,0.1767652147807437,210,0.0,0.0,0.3590686274509804,0.3590686274509804,0.3598531211750306,0.21559807521539825,0.1760353243389238
2.6016443729400636,0.06972469476466045,0.658440113067627,0.01861969436670355,0.03125,0.00048828125,rbf,"{'clf__C': 0.03125, 'clf__gamma': 0.00048828125, 'clf__kernel': 'rbf'}",0.7820895522388059,0.7820895522388059,0.2208955223880597,0.2208955223880597,0.218562874251497,0.4449066047010456,0.2753100414196303,349,0.7804331590739357,0.7804331590739357,0.21882001493651979,0.21882001493651979,0.21940298507462686,0.4435818666191076,0.27503801094797126,0.0,0.0,0.36185819070904646,0.36185819070904646,0.35872235872235875,0.21648774802809032,0.1767652147807437,210,0.0,0.0,0.3590686274509804,0.3590686274509804,0.3598531211750306,0.21559807521539825,0.1760353243389238
2.6144106864929197,0.03831917496197824,0.6722033977508545,0.01227974476447117,0.03125,0.0009765625,rbf,"{'clf__C': 0.03125, 'clf__gamma': 0.0009765625, 'clf__kernel': 'rbf'}",0.7820895522388059,0.7820895522388059,0.2208955223880597,0.2208955223880597,0.218562874251497,0.4449066047010456,0.2753100414196303,349,0.7804331590739357,0.7804331590739357,0.21882001493651979,0.21882001493651979,0.21940298507462686,0.4435818666191076,0.27503801094797126,0.0,0.0,0.36185819070904646,0.36185819070904646,0.35872235872235875,0.21648774802809032,0.1767652147807437,210,0.0,0.0,0.3590686274509804,0.3590686274509804,0.3598531211750306,0.21559807521539825,0.1760353243389238
2.5633474349975587,0.0469040880583786,0.6949424266815185,0.03868511447356752,0.03125,0.001953125,rbf,"{'clf__C': 0.03125, 'clf__gamma': 0.001953125, 'clf__kernel': 'rbf'}",0.7880597014925373,0.7910447761194029,0.2656716417910448,0.3492537313432836,0.2844311377245509,0.4956921976941639,0.24153542965138308,344,0.7819268110530246,0.784167289021658,0.29200896191187453,0.4129947722180732,0.28955223880597014,0.5121300146021202,0.2256619287550067,0.05333333333333332,0.07894736842105263,0.37244897959183676,0.39779005524861877,0.37270341207349084,0.2550446297336665,0.15472641627728645,193,0.013513513513513513,0.03344481605351171,0.3795811518324607,0.4203539823008849,0.38020833333333337,0.24542035940674084,0.18192476725858153
2.5693312644958497,0.02223304801609149,0.6821764469146728,0.00869491529903416,0.03125,0.00390625,rbf,"{'clf__C': 0.03125, 'clf__gamma': 0.00390625, 'clf__kernel': 'rbf'}",0.7761194029850746,0.8,0.6895522388059702,0.7223880597014926,0.7455089820359282,0.7467137367056932,0.03889664742075235,221,0.7886482449589246,0.7901418969380134,0.7356235997012696,0.7587752053771472,0.735820895522388,0.7618019684995485,0.024055596208005042,0.17582417582417584,0.33663366336633666,0.5,0.5026737967914437,0.5502645502645502,0.4130792372493013,0.13895042579419573,113,0.19830028328611896,0.3569794050343249,0.553030303030303,0.5532503457814661,0.5473145780051151,0.4417749830274656,0.14311766368931947
2.5541717529296877,0.05613821068608327,0.7258594512939454,0.05811095891941874,0.03125,0.0078125,rbf,"{'clf__C': 0.03125, 'clf__gamma': 0.0078125, 'clf__kernel': 'rbf'}",0.7731343283582089,0.7402985074626866,0.6955223880597015,0.7194029850746269,0.7455089820359282,0.7347734381982305,0.026054680776921118,247,0.7766990291262136,0.7699775952203136,0.7453323375653472,0.7565347274085138,0.7455223880597015,0.7588132154760179,0.012713122162009153,0.4411764705882353,0.47904191616766467,0.49504950495049505,0.5104166666666667,0.5405405405405406,0.49324501978272045,0.03300863485423045,64,0.4957841483979764,0.5457227138643068,0.5577172503242541,0.5618279569892474,0.5542483660130719,0.5430600871177713,0.02422538718139436
2.547190809249878,0.04333475282879973,0.7262587070465087,0.0552181471096656,0.03125,0.015625,rbf,"{'clf__C': 0.03125, 'clf__gamma': 0.015625, 'clf__kernel': 'rbf'}",0.7731343283582089,0.7313432835820896,0.43283582089552236,0.4507462686567164,0.48502994011976047,0.5746179283224595,0.1465905588701995,342,0.7953696788648245,0.7632561613144138,0.46153846153846156,0.5212845407020165,0.48507462686567165,0.6053046938570776,0.14370577531746534,0.4153846153846154,0.5108695652173914,0.41358024691358025,0.4177215189873418,0.4342105263157895,0.43835329456374367,0.036993800331448355,90,0.517605633802817,0.5790172642762283,0.4389105058365759,0.46089150546677876,0.4506369426751592,0.48941237041151187,0.05232840330840718
