mean_fit_time,std_fit_time,mean_score_time,std_score_time,learning_rate,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,subsample,params,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0.6018084049224853,0.053590099311743876,0.01908879280090332,0.00651586311848673,0.09801267484957722,2,0.38093450968738074,9,0.05444102585561236,94,0.07455064367977082,"{'clf__learning_rate': 0.09801267484957722, 'clf__max_depth': 2, 'clf__max_features': 0.38093450968738074, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 0.05444102585561236, 'clf__n_estimators': 94, 'clf__subsample': 0.07455064367977082}",0.788785046728972,0.7831775700934579,0.7626168224299066,0.7869158878504673,0.7831775700934579,0.7809345794392524,0.009412843597767588,201,0.8177570093457944,0.8205607476635514,0.8303738317757009,0.8238317757009346,0.8177570093457944,0.8220560747663551,0.004723094866726435,0.33136094674556216,0.31764705882352945,0.24852071005917162,0.3595505617977528,0.30952380952380953,0.3133206173899651,0.03659186543136478,153,0.45070422535211263,0.4606741573033707,0.4731494920174166,0.45441389290882783,0.4298245614035087,0.4537532657970472,0.014187517757543488
8.024229764938354,0.1128543202328183,0.01495819091796875,0.0010285965562685697,0.1580330404900776,2,0.2987156815341724,8,0.012111973407262668,130,0.71134195274865,"{'clf__learning_rate': 0.1580330404900776, 'clf__max_depth': 2, 'clf__max_features': 0.2987156815341724, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 0.012111973407262668, 'clf__n_estimators': 130, 'clf__subsample': 0.71134195274865}",0.8205607476635514,0.7981308411214953,0.7869158878504673,0.7962616822429907,0.811214953271028,0.8026168224299065,0.011857010487591536,100,0.9355140186915888,0.9355140186915888,0.9448598130841122,0.935981308411215,0.9345794392523364,0.937289719626168,0.003812351038200215,0.4418604651162791,0.3571428571428571,0.3448275862068966,0.2967741935483871,0.40935672514619886,0.3699923654321237,0.05074219790004676,78,0.8179419525065963,0.8198433420365535,0.8471502590673575,0.8209150326797385,0.8153034300791555,0.8242308032738803,0.011617170401971699
6.235344648361206,0.04448398149334665,0.013505887985229493,0.0008490999443645003,0.12852633107968084,4,0.17404465173409037,7,0.10766155382529166,77,0.8631034258755935,"{'clf__learning_rate': 0.12852633107968084, 'clf__max_depth': 4, 'clf__max_features': 0.17404465173409037, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 0.10766155382529166, 'clf__n_estimators': 77, 'clf__subsample': 0.8631034258755935}",0.8093457943925234,0.8261682242990654,0.7850467289719626,0.8037383177570093,0.8242990654205608,0.8097196261682242,0.015018549104000514,34,0.9598130841121495,0.95,0.9649532710280374,0.9485981308411215,0.9462616822429907,0.9539252336448598,0.0071944408425860615,0.40697674418604646,0.4363636363636364,0.3352601156069364,0.2953020134228188,0.4470588235294118,0.38419226662177,0.059142236570412926,35,0.8930348258706468,0.8640406607369758,0.9075215782983971,0.8589743589743588,0.8523748395378691,0.8751892526836494,0.021314572900313664
5.262532377243042,0.015369349661441064,0.01429438591003418,0.0006632805042006315,0.10349471902413368,3,0.19541011649041132,7,0.05664734825734933,86,0.7296061783380641,"{'clf__learning_rate': 0.10349471902413368, 'clf__max_depth': 3, 'clf__max_features': 0.19541011649041132, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 0.05664734825734933, 'clf__n_estimators': 86, 'clf__subsample': 0.7296061783380641}",0.805607476635514,0.8130841121495327,0.8074766355140187,0.811214953271028,0.8373831775700935,0.8149532710280374,0.011522269164428011,4,0.9196261682242991,0.9196261682242991,0.930841121495327,0.9242990654205607,0.9158878504672897,0.9220560747663551,0.005139337227987834,0.388235294117647,0.34210526315789475,0.3602484472049689,0.3129251700680272,0.4458598726114649,0.3698748094320005,0.04520600225182801,81,0.7669376693766937,0.7675675675675676,0.8021390374331552,0.778082191780822,0.7493036211699164,0.772806017465631,0.017334967978555514
49.92545485496521,0.12429016158171477,0.015359258651733399,0.0004886362482192342,0.10563362070328196,4,0.6612434258477011,3,0.02793913689074525,180,0.7607850486168974,"{'clf__learning_rate': 0.10563362070328196, 'clf__max_depth': 4, 'clf__max_features': 0.6612434258477011, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 0.02793913689074525, 'clf__n_estimators': 180, 'clf__subsample': 0.7607850486168974}",0.8130841121495327,0.8037383177570093,0.7794392523364486,0.811214953271028,0.8299065420560747,0.8074766355140186,0.016423089821673845,57,0.9985981308411215,0.9990654205607477,0.9990654205607477,0.9990654205607477,0.9981308411214953,0.9987850467289722,0.00037383177570093906,0.4117647058823529,0.33962264150943394,0.3058823529411765,0.3726708074534162,0.4550898203592814,0.3770060656291322,0.052497872707173834,58,0.9966024915062288,0.9977375565610859,0.9977324263038548,0.9977324263038548,0.9954545454545455,0.9970518892259139,0.0009110287106139129
0.13184733390808107,0.0034196513202355036,0.012566518783569337,0.0004887727967816751,0.09419157963542443,7,0.5937955963643907,9,0.1165994334528681,139,0.02541912674409519,"{'clf__learning_rate': 0.09419157963542443, 'clf__max_depth': 7, 'clf__max_features': 0.5937955963643907, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 0.1165994334528681, 'clf__n_estimators': 139, 'clf__subsample': 0.02541912674409519}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,162,0.7929906542056074,0.7929906542056074,0.7934579439252336,0.7934579439252336,0.7934579439252336,0.7932710280373831,0.000228924275026468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.138045358657838,0.06387214047496655,0.012780475616455077,0.0026210250841764244,0.026183714048995665,2,0.41435598107632665,4,0.14613497108891396,192,0.7555511385430487,"{'clf__learning_rate': 0.026183714048995665, 'clf__max_depth': 2, 'clf__max_features': 0.41435598107632665, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 0.14613497108891396, 'clf__n_estimators': 192, 'clf__subsample': 0.7555511385430487}",0.8,0.8205607476635514,0.8,0.8037383177570093,0.8261682242990654,0.8100934579439253,0.011064410158466334,32,0.8551401869158879,0.8546728971962617,0.8560747663551402,0.8546728971962617,0.8504672897196262,0.8542056074766355,0.0019379851732082213,0.29139072847682124,0.29411764705882354,0.272108843537415,0.1984732824427481,0.3111111111111111,0.27344032252538375,0.03947324935041468,164,0.47986577181208057,0.4719864176570458,0.4814814814814815,0.4790619765494138,0.4576271186440679,0.47400455322881785,0.008810551682883281
28.17362484931946,0.17836731506726922,0.014626741409301758,0.0008126415621182411,0.04431972482374337,4,0.7947849330397045,2,0.10365310722006899,111,0.6334037565104235,"{'clf__learning_rate': 0.04431972482374337, 'clf__max_depth': 4, 'clf__max_features': 0.7947849330397045, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 0.10365310722006899, 'clf__n_estimators': 111, 'clf__subsample': 0.6334037565104235}",0.7981308411214953,0.8149532710280374,0.7906542056074767,0.8130841121495327,0.8242990654205608,0.8082242990654205,0.01214809481067058,45,0.9098130841121496,0.9037383177570093,0.9107476635514019,0.9060747663551402,0.9037383177570093,0.906822429906542,0.0029642526218979243,0.3493975903614458,0.33557046979865773,0.3333333333333333,0.2857142857142857,0.41250000000000003,0.34330313584154454,0.04074558903837891,132,0.7293127629733521,0.708215297450425,0.7328671328671329,0.7148936170212765,0.7031700288184438,0.717691767826126,0.011609076404737151
6.074195623397827,0.08292294846819125,0.016152334213256837,0.0010609869514860142,0.14071908852815765,5,0.31844043721683357,4,0.14388384977349666,124,0.32434502100527396,"{'clf__learning_rate': 0.14071908852815765, 'clf__max_depth': 5, 'clf__max_features': 0.31844043721683357, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 0.14388384977349666, 'clf__n_estimators': 124, 'clf__subsample': 0.32434502100527396}",0.7981308411214953,0.8093457943925234,0.7831775700934579,0.7981308411214953,0.7925233644859813,0.7962616822429907,0.008524676075507607,143,0.947196261682243,0.9495327102803738,0.9523364485981308,0.9537383177570093,0.9448598130841122,0.9495327102803739,0.003250939650640381,0.4,0.40697674418604646,0.3409090909090909,0.3164556962025316,0.4,0.3728683062595338,0.036984908185634435,72,0.8575031525851198,0.8666666666666667,0.873134328358209,0.877928483353884,0.8513853904282116,0.8653236042784183,0.009768597378925718
3.7088005542755127,0.009753986547804685,0.014766120910644531,0.0010975820016179655,0.028313193205101,2,0.41800347497186385,1,0.0508198374076953,76,0.4271077886262563,"{'clf__learning_rate': 0.028313193205101, 'clf__max_depth': 2, 'clf__max_features': 0.41800347497186385, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 0.0508198374076953, 'clf__n_estimators': 76, 'clf__subsample': 0.4271077886262563}",0.7962616822429907,0.805607476635514,0.7962616822429907,0.7925233644859813,0.805607476635514,0.799252336448598,0.005365495362395273,128,0.8172897196261683,0.8107476635514018,0.8149532710280374,0.8200934579439252,0.8149532710280374,0.8156074766355139,0.0030798611314549734,0.15503875968992248,0.13333333333333333,0.08403361344537814,0.06722689075630252,0.11864406779661016,0.11165533300430933,0.0320554073292634,189,0.22266401590457255,0.1683778234086242,0.20481927710843376,0.24361493123772107,0.19838056680161942,0.2075713228921942,0.025120132325338503
10.008137702941895,0.010784499785856909,0.014162731170654298,0.00039961364714335534,0.13270221488837397,2,0.404781258158029,6,0.08661209538663485,186,0.4848299713589832,"{'clf__learning_rate': 0.13270221488837397, 'clf__max_depth': 2, 'clf__max_features': 0.404781258158029, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 0.08661209538663485, 'clf__n_estimators': 186, 'clf__subsample': 0.4848299713589832}",0.8168224299065421,0.811214953271028,0.788785046728972,0.788785046728972,0.8242990654205608,0.8059813084112151,0.01464161198322701,70,0.9425233644859813,0.9383177570093458,0.9429906542056075,0.9406542056074766,0.9289719626168225,0.9386915887850467,0.0051308326098357905,0.4431818181818181,0.3878787878787879,0.33136094674556216,0.32335329341317365,0.4891304347826087,0.3949810562003901,0.06389979012057281,20,0.8421052631578947,0.8312020460358055,0.8455696202531645,0.8352788586251622,0.7994722955145118,0.8307256167173078,0.01641688080639797
1.2241080760955811,0.022443994140637785,0.014889669418334962,0.001208682671236242,0.11386540493354054,3,0.43761517140362793,6,0.04281463293596054,162,0.06489224710898156,"{'clf__learning_rate': 0.11386540493354054, 'clf__max_depth': 3, 'clf__max_features': 0.43761517140362793, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 0.04281463293596054, 'clf__n_estimators': 162, 'clf__subsample': 0.06489224710898156}",0.7588785046728972,0.7345794392523365,0.7439252336448599,0.7532710280373832,0.7327102803738318,0.7446728971962617,0.010210467501867406,217,0.8341121495327103,0.8299065420560747,0.8257009345794393,0.8322429906542056,0.8219626168224299,0.8287850467289719,0.004419286137396971,0.39999999999999997,0.30392156862745096,0.3568075117370892,0.3888888888888889,0.3222748815165877,0.3543785701540033,0.03702629483156334,120,0.5696969696969697,0.5676959619952494,0.5647607934655776,0.5700598802395208,0.5336597307221543,0.5611746672238944,0.013885502996914597
6.952617835998535,0.04655848928595604,0.015024995803833008,0.0006076161473307611,0.048087312090151706,5,0.35178229582536413,2,0.1168405884886663,150,0.2848404943774676,"{'clf__learning_rate': 0.048087312090151706, 'clf__max_depth': 5, 'clf__max_features': 0.35178229582536413, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 0.1168405884886663, 'clf__n_estimators': 150, 'clf__subsample': 0.2848404943774676}",0.8074766355140187,0.7962616822429907,0.794392523364486,0.8018691588785046,0.7981308411214953,0.799626168224299,0.00463913033494986,126,0.8939252336448598,0.8929906542056075,0.9018691588785047,0.8920560747663552,0.8962616822429906,0.8954205607476636,0.003514316948965083,0.37575757575757573,0.31446540880503143,0.3037974683544304,0.28378378378378377,0.325,0.32056084734016427,0.030780196731365388,151,0.6789250353606789,0.6705035971223021,0.7067039106145252,0.6637554585152838,0.6801152737752161,0.6800006550776012,0.014617349093773293
0.0386958122253418,0.0007460343411422509,0.0,0.0,0.01553304210317992,2,1.076614955832653,6,0.014957609935082258,178,0.23956189066697242,"{'clf__learning_rate': 0.01553304210317992, 'clf__max_depth': 2, 'clf__max_features': 1.076614955832653, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 0.014957609935082258, 'clf__n_estimators': 178, 'clf__subsample': 0.23956189066697242}",,,,,,,,232,,,,,,,,,,,,,,,247,,,,,,,
1.7834290504455566,0.04996770557446713,0.013564014434814453,0.0004882470832359656,0.03173423081368346,5,0.5477831645730916,6,0.046308290726725064,117,0.08085332633271525,"{'clf__learning_rate': 0.03173423081368346, 'clf__max_depth': 5, 'clf__max_features': 0.5477831645730916, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 0.046308290726725064, 'clf__n_estimators': 117, 'clf__subsample': 0.08085332633271525}",0.7869158878504673,0.7757009345794392,0.7831775700934579,0.7869158878504673,0.8,0.7865420560747663,0.007877124301198336,194,0.8247663551401869,0.8252336448598131,0.8364485981308412,0.8257009345794393,0.8280373831775701,0.82803738317757,0.0043535755883559405,0.25,0.19999999999999998,0.2658227848101266,0.2692307692307693,0.2620689655172414,0.24942450391162746,0.025550682786463372,169,0.3781094527363184,0.40255591054313095,0.42244224422442245,0.3772954924874791,0.390728476821192,0.39422631536250863,0.016876976601345735
21.445930814743043,0.08450988913950934,0.013564348220825195,0.0004885192613241603,0.06544816840921067,2,0.8282163486118596,8,0.08054509516690575,147,0.6335297107608947,"{'clf__learning_rate': 0.06544816840921067, 'clf__max_depth': 2, 'clf__max_features': 0.8282163486118596, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 0.08054509516690575, 'clf__n_estimators': 147, 'clf__subsample': 0.6335297107608947}",0.8149532710280374,0.8037383177570093,0.805607476635514,0.811214953271028,0.8299065420560747,0.8130841121495326,0.00930833614802895,11,0.8934579439252337,0.8859813084112149,0.9,0.8925233644859814,0.8850467289719626,0.8914018691588785,0.005462295026617772,0.39263803680981596,0.3225806451612903,0.35,0.2836879432624113,0.389261744966443,0.3476336740399921,0.0411839755162137,127,0.6647058823529413,0.6443148688046647,0.6925287356321839,0.6597633136094674,0.6328358208955224,0.6588297242589558,0.020284911789210887
2.1932250022888184,0.009958797569076295,0.012966108322143555,0.0006311282572644068,0.09036620261121377,2,0.25071754396542945,6,0.11437192101863228,52,0.5908929431882418,"{'clf__learning_rate': 0.09036620261121377, 'clf__max_depth': 2, 'clf__max_features': 0.25071754396542945, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 0.11437192101863228, 'clf__n_estimators': 52, 'clf__subsample': 0.5908929431882418}",0.8074766355140187,0.811214953271028,0.7962616822429907,0.7962616822429907,0.811214953271028,0.8044859813084111,0.00685244963731713,83,0.8481308411214953,0.8425233644859813,0.8453271028037384,0.8425233644859813,0.8378504672897197,0.8432710280373833,0.0034160125014012946,0.326797385620915,0.2518518518518518,0.2482758620689655,0.14173228346456693,0.2937062937062937,0.2524727353425186,0.062459277770497715,168,0.45923460898502494,0.43170320404721746,0.4380305602716469,0.42784380305602715,0.39441535776614306,0.4302455068252119,0.020941192635458836
43.1232834815979,0.16777910778281732,0.00904088020324707,0.0074066456325372594,0.11163465427634235,4,0.8111495324380178,3,0.06229989809375941,101,0.940523264489604,"{'clf__learning_rate': 0.11163465427634235, 'clf__max_depth': 4, 'clf__max_features': 0.8111495324380178, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 0.06229989809375941, 'clf__n_estimators': 101, 'clf__subsample': 0.940523264489604}",0.8074766355140187,0.8074766355140187,0.7850467289719626,0.8168224299065421,0.8205607476635514,0.8074766355140186,0.01234211141623864,57,0.983177570093458,0.9864485981308411,0.9799065420560747,0.9827102803738318,0.9761682242990655,0.9816822429906541,0.0034516234229194868,0.39766081871345027,0.3602484472049689,0.31137724550898205,0.38749999999999996,0.42857142857142855,0.377071587999766,0.03945545964409131,57,0.9576470588235294,0.9661610268378064,0.9488703923900119,0.9563164108618655,0.9387755102040816,0.9535540798234589,0.009205010709959426
7.9784424781799315,0.07005411937757387,0.01429443359375,0.000915498092303279,0.06963580316312834,3,0.937710105907328,9,0.027021028186088362,91,0.2579416277151556,"{'clf__learning_rate': 0.06963580316312834, 'clf__max_depth': 3, 'clf__max_features': 0.937710105907328, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 0.027021028186088362, 'clf__n_estimators': 91, 'clf__subsample': 0.2579416277151556}",0.7981308411214953,0.8,0.788785046728972,0.794392523364486,0.8149532710280374,0.7992523364485982,0.008735193604147979,127,0.8911214953271028,0.891588785046729,0.9046728971962616,0.8953271028037383,0.8869158878504673,0.8939252336448599,0.0059988061816378235,0.37209302325581395,0.29139072847682124,0.32335329341317365,0.3037974683544304,0.38509316770186336,0.33514553624042054,0.03713791657826731,144,0.6704384724186705,0.6741573033707865,0.7205479452054795,0.6862745098039217,0.6472303206997084,0.6797297102997134,0.02401063033778654
0.038696002960205075,0.0007464038885520723,0.0,0.0,0.10899760690512685,3,1.0821683433294356,4,0.08944758675340096,51,0.9962536997579243,"{'clf__learning_rate': 0.10899760690512685, 'clf__max_depth': 3, 'clf__max_features': 1.0821683433294356, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 0.08944758675340096, 'clf__n_estimators': 51, 'clf__subsample': 0.9962536997579243}",,,,,,,,225,,,,,,,,,,,,,,,243,,,,,,,
0.0380979061126709,0.00039908895570036094,0.0,0.0,0.15481290269331904,6,1.0004180571633305,7,0.0608544686573051,148,0.7003578299727713,"{'clf__learning_rate': 0.15481290269331904, 'clf__max_depth': 6, 'clf__max_features': 1.0004180571633305, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 0.0608544686573051, 'clf__n_estimators': 148, 'clf__subsample': 0.7003578299727713}",,,,,,,,229,,,,,,,,,,,,,,,240,,,,,,,
0.14561052322387696,0.0016689812952077109,0.012366724014282227,0.0004886555773535435,0.13699917133574588,5,0.9870864242651173,8,0.14316551481414397,165,0.08413996499504883,"{'clf__learning_rate': 0.13699917133574588, 'clf__max_depth': 5, 'clf__max_features': 0.9870864242651173, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 0.14316551481414397, 'clf__n_estimators': 165, 'clf__subsample': 0.08413996499504883}",0.794392523364486,0.794392523364486,0.7925233644859813,0.7925233644859813,0.7925233644859813,0.7932710280373831,0.000915697100105872,162,0.7929906542056074,0.7929906542056074,0.7934579439252336,0.7934579439252336,0.7934579439252336,0.7932710280373831,0.000228924275026468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
